DateTime,Actual Power (kW),Adjusted Baseline Power (kW),Savings Power (kW),Savings Energy (kWh),Cumulative Savings Energy (kWh),Negative Savings Flag,CO2 Avoided (kg),Cumulative CO2 Avoided (kg),Cumulative CO2 Avoided (tonnes)
2024-05-09 07:30:00,2356.0,3073.2773,717.2773000000002,358.6386500000001,278399.08571665,0,277.5863151000001,215480.8923446869,215.4808923446869
2024-05-09 08:00:00,3214.6,3078.4932,-136.10680000000002,-68.05340000000001,278331.03231665003,1,-52.67333160000001,215428.2190130869,215.4282190130869
2024-05-09 08:30:00,2965.6,3078.0525,112.45249999999989,56.226249999999936,278387.25856665004,0,43.51911749999995,215471.7381305869,215.47173813058689
2024-05-09 09:00:00,3533.0,3079.5386,-453.46140000000014,-226.73070000000007,278160.52786665,1,-175.48956180000005,215296.2485687869,215.2962485687869
2024-05-09 09:30:00,3014.4,3078.7947,64.39469999999983,32.197349999999915,278192.72521665,0,24.920748899999936,215321.1693176869,215.3211693176869
2024-05-09 10:00:00,3770.8,3080.2056,-690.5944000000004,-345.2972000000002,277847.42801665,1,-267.26003280000015,215053.9092848869,215.0539092848869
2024-05-09 10:30:00,3195.4,3079.6487,-115.7512999999999,-57.87564999999995,277789.55236665,1,-44.79575309999996,215009.1135317869,215.00911353178688
2024-05-09 11:00:00,3543.0,3080.1233,-462.8766999999998,-231.4383499999999,277558.11401665,1,-179.13328289999993,214829.9802488869,214.8299802488869
2024-05-09 11:30:00,3422.6,3080.5564,-342.0436,-171.02179999999998,277387.09221665,1,-132.3708732,214697.60937568688,214.69760937568688
2024-05-09 12:00:00,3457.0,3080.0293,-376.9706999999999,-188.48534999999995,277198.60686665005,1,-145.88766089999996,214551.72171478687,214.55172171478688
2024-05-09 12:30:00,3285.4,3082.1255,-203.2745,-101.63725,277096.96961665,1,-78.6672315,214473.05448328686,214.47305448328686
2024-05-09 13:00:00,3261.4,3079.4863,-181.9137000000001,-90.95685000000005,277006.01276665,1,-70.40060190000004,214402.65388138685,214.40265388138684
2024-05-09 13:30:00,2988.4,3083.7544,95.35439999999971,47.67719999999986,277053.68996665,0,36.90215279999989,214439.55603418685,214.43955603418686
2024-05-09 14:00:00,3204.0,3079.381,-124.61900000000014,-62.30950000000007,276991.38046665,1,-48.22755300000006,214391.32848118685,214.39132848118686
2024-05-09 14:30:00,3290.33333334,3086.4556,-203.8777333400003,-101.93886667000017,276889.44159998,1,-78.90068280258014,214312.42779838428,214.31242779838428
2024-05-09 15:00:00,3235.46666666,3080.132,-155.33466666000004,-77.66733333000002,276811.77426665,1,-60.114515997420014,214252.31328238687,214.25231328238687
2024-05-09 15:30:00,3204.4,3085.2449,-119.15509999999996,-59.57754999999997,276752.19671665,1,-46.11302369999998,214206.20025868688,214.20620025868686
2024-05-09 16:00:00,3106.4,3079.1853,-27.214699999999997,-13.607349999999997,276738.58936665,1,-10.532088899999998,214195.66816978686,214.19566816978687
2024-05-09 16:30:00,2995.4,3083.721,88.32099999999991,44.16049999999996,276782.74986665,0,34.180226999999974,214229.84839678687,214.22984839678688
2024-05-09 17:00:00,2564.6,3077.3606,512.7606000000001,256.38030000000003,277039.13016665,0,198.43835220000003,214428.28674898687,214.42828674898686
2024-05-09 17:30:00,1476.2,3075.6816,1599.4815999999998,799.7407999999999,277838.87096665,0,618.9993791999999,215047.28612818685,215.04728612818684
2024-05-09 18:00:00,910.6,3070.0298,2159.4298,1079.7149,278918.58586665004,0,835.6993325999999,215882.98546078685,215.88298546078684
2024-05-09 18:30:00,898.86666666,3071.3147,2172.44803334,1086.22401667,280004.80988332006,0,840.73738890258,216723.72284968942,216.72372284968944
2024-05-09 19:00:00,898.33333334,3069.7637,2171.43036666,1085.71518333,281090.52506665007,0,840.34355189742,217564.06640158684,217.56406640158684
2024-05-09 19:30:00,934.9,3070.8035,2135.9035,1067.95175,282158.4768166501,0,826.5946544999999,218390.66105608683,218.39066105608683
2024-05-09 20:00:00,1073.1,3071.4575,1998.3575,999.17875,283157.6555666501,0,773.3643525,219164.02540858684,219.16402540858684
2024-05-09 20:30:00,1006.2,3069.8323,2063.6323,1031.81615,284189.4717166501,0,798.6257001000001,219962.65110868684,219.96265110868683
2024-05-09 21:00:00,1060.6,3070.7747,2010.1747,1005.08735,285194.5590666501,0,777.9376089,220740.58871758686,220.74058871758686
2024-05-09 21:30:00,944.8,3068.7974,2123.9974,1061.9987,286256.5577666501,0,821.9869938,221562.57571138686,221.56257571138687
2024-05-09 22:00:00,949.4,3062.7292,2113.3292,1056.6646,287313.2223666501,0,817.8584004,222380.43411178686,222.38043411178685
2024-05-09 22:30:00,888.8,3057.4846,2168.6846,1084.3422999999998,288397.56466665014,0,839.2809401999999,223219.71505198686,223.21971505198687
2024-05-09 23:00:00,874.8,3050.5776,2175.7776000000003,1087.8888000000002,289485.45346665016,0,842.0259312000002,224061.74098318687,224.06174098318687
2024-05-09 23:30:00,705.6,3040.6194,2335.0194,1167.5097,290652.9631666501,0,903.6525078000001,224965.39349098687,224.96539349098686
2024-05-10 00:00:00,829.6,3057.1829,2227.5829,1113.79145,291766.75461665017,0,862.0745823,225827.46807328687,225.82746807328687
2024-05-10 00:30:00,741.6,3047.2786,2305.6786,1152.8393,292919.59391665016,0,892.2976182000001,226719.7656914869,226.71976569148688
2024-05-10 01:00:00,709.2,3045.1982,2335.9982,1167.9991,294087.5930166502,0,904.0313034000001,227623.79699488688,227.62379699488687
2024-05-10 01:30:00,665.4,3046.3372,2380.9372,1190.4686,295278.0616166502,0,921.4226964,228545.21969128688,228.5452196912869
2024-05-10 02:00:00,669.6,3039.5986,2369.9986,1184.9993,296463.0609166502,0,917.1894582,229462.4091494869,229.4624091494869
2024-05-10 02:30:00,662.0,3041.6807,2379.6807,1189.84035,297652.90126665024,0,920.9364309,230383.3455803869,230.3833455803869
2024-05-10 03:00:00,635.0,3036.1877,2401.1877,1200.59385,298853.49511665024,0,929.2596399,231312.6052202869,231.3126052202869
2024-05-10 03:30:00,592.4,3041.8032,2449.4032,1224.7016,300078.1967166502,0,947.9190384000001,232260.5242586869,232.2605242586869
2024-05-10 04:00:00,638.8,3036.8782,2398.0782,1199.0391,301277.2358166502,0,928.0562634,233188.5805220869,233.1885805220869
2024-05-10 04:30:00,609.4,3044.6836,2435.2836,1217.6418,302494.8776166502,0,942.4547532000001,234131.0352752869,234.1310352752869
2024-05-10 05:00:00,605.66666666,3043.0476,2437.38093334,1218.69046667,303713.5680833202,0,943.26642120258,235074.30169648948,235.07430169648947
2024-05-10 05:30:00,616.7333333400001,3051.3477,2434.61436666,1217.3071833299998,304930.8752666502,0,942.1957598974199,236016.4974563869,236.0164974563869
2024-05-10 06:00:00,599.6,3049.3425,2449.7425000000003,1224.87125,306155.74651665025,0,948.0503474999999,236964.54780388688,236.9645478038869
2024-05-10 06:30:00,632.6,3062.0598,2429.4598,1214.7299,307370.4764166502,0,940.2009426000001,237904.74874648688,237.9047487464869
2024-05-10 07:00:00,730.2,3071.7556,2341.5556,1170.7777999999998,308541.2542166502,0,906.1820171999999,238810.93076368686,238.81093076368686
2024-05-10 07:30:00,1986.2,3091.7786,1105.5786,552.7893,309094.0435166502,0,427.8589182,239238.78968188688,239.23878968188689
2024-05-10 08:00:00,2767.46666666,3096.6106,329.1439333399999,164.57196666999994,309258.6154833202,0,127.37870220257996,239366.16838408945,239.36616838408946
2024-05-10 08:30:00,2448.93333334,3096.4756,647.5422666600002,323.7711333300001,309582.3866166502,0,250.5988571974201,239616.76724128687,239.61676724128688
2024-05-10 09:00:00,3081.8,3098.361,16.560999999999694,8.280499999999847,309590.6671166502,0,6.4091069999998815,239623.17634828688,239.62317634828688
2024-05-10 09:30:00,2766.8,3097.5583,330.7583,165.37914999999998,309756.0462666502,0,128.00346209999998,239751.17981038688,239.75117981038687
2024-05-10 10:00:00,3338.8,3099.4768,-239.32320000000027,-119.66160000000012,309636.3846666502,1,-92.6180784000001,239658.56173198688,239.65856173198688
2024-05-10 10:30:00,2777.6,3098.316,320.7159999999999,160.35799999999995,309796.7426666502,0,124.11709199999996,239782.67882398688,239.78267882398688
2024-05-10 11:00:00,3541.9,3100.0503,-441.8497000000002,-220.9248500000001,309575.8178166502,1,-170.9958339000001,239611.68299008688,239.61168299008688
2024-05-10 11:30:00,2688.3,3099.3013,411.0012999999999,205.50064999999995,309781.3184666502,0,159.05750309999996,239770.74049318687,239.77074049318688
2024-05-10 12:00:00,3387.86666666,3099.615,-288.2516666600004,-144.1258333300002,309637.1926333202,1,-111.55339499742016,239659.18709818943,239.65918709818942
2024-05-10 12:30:00,2702.13333334,3099.5198,397.3864666600002,198.6932333300001,309835.8858666502,0,153.78856259742008,239812.97566078685,239.81297566078686
2024-05-10 13:00:00,3166.2,3099.4958,-66.70419999999967,-33.35209999999984,309802.5337666502,1,-25.814525399999873,239787.16113538685,239.78716113538684
2024-05-10 13:30:00,2522.8,3099.5059,576.7058999999999,288.35295,310090.88671665016,0,223.18518330000003,240010.34631868685,240.01034631868686
2024-05-10 14:00:00,3152.4,3100.3545,-52.045500000000175,-26.022750000000087,310064.8639666501,1,-20.141608500000068,239990.20471018684,239.99020471018684
2024-05-10 14:30:00,2597.0,3101.9915,504.9915000000001,252.49575000000004,310317.35971665016,0,195.43171050000004,240185.63642068685,240.18563642068685
2024-05-10 15:00:00,3202.46666666,3100.3887,-102.07796666000011,-51.03898333000007,310266.32073332014,1,-39.50417309742006,240146.1322475894,240.1461322475894
2024-05-10 15:30:00,2876.73333334,3101.9583,225.2249666599996,112.6124833299998,310378.93321665016,0,87.16206209741985,240233.29430968684,240.23329430968684
2024-05-10 16:00:00,2986.8,3099.706,112.90599999999996,56.452999999999975,310435.38621665013,0,43.69462199999998,240276.98893168685,240.27698893168684
2024-05-10 16:30:00,2643.6,3100.9949,457.3949000000002,228.6974500000001,310664.0836666501,0,177.01182630000008,240454.00075798685,240.45400075798685
2024-05-10 17:00:00,2387.8,3098.0828,710.2828,355.1414,311019.22506665013,0,274.8794436,240728.88020158684,240.72888020158683
2024-05-10 17:30:00,1350.6,3093.926,1743.326,871.663,311890.88806665014,0,674.6671620000001,241403.54736358684,241.40354736358685
2024-05-10 18:00:00,979.8,3088.1077,2108.3077000000003,1054.15385,312945.04191665014,0,815.9150798999999,242219.46244348685,242.21946244348683
2024-05-10 18:30:00,934.93333334,3089.9932,2155.05986666,1077.52993333,314022.57184998016,0,834.00816839742,243053.47061188426,243.05347061188425
2024-05-10 19:00:00,889.2666666599999,3088.3333,2199.06663334,1099.53331667,315122.10516665014,0,851.03878710258,243904.50939898685,243.90450939898685
2024-05-10 19:30:00,914.4,3090.8809,2176.4809,1088.24045,316210.3456166501,0,842.2981083000001,244746.80750728684,244.74680750728683
2024-05-10 20:00:00,976.0,3090.691,2114.691,1057.3455,317267.6911166501,0,818.385417,245565.19292428685,245.56519292428686
2024-05-10 20:30:00,1007.93333334,3091.1577,2083.22436666,1041.61218333,318309.3032999801,0,806.2078298974201,246371.40075418426,246.37140075418426
2024-05-10 21:00:00,981.66666666,3089.9238,2108.25713334,1054.12856667,319363.4318666501,0,815.8955106025801,247187.29626478683,247.18729626478682
2024-05-10 21:30:00,976.8,3090.2146,2113.4146,1056.7073,320420.13916665013,0,817.8914502,248005.18771498682,248.00518771498682
2024-05-10 22:00:00,934.2,3082.0671,2147.8671000000004,1073.9335500000002,321494.07271665015,0,831.2245677000002,248836.41228268683,248.83641228268684
2024-05-10 22:30:00,899.0,3076.5083,2177.5083,1088.75415,322582.82686665014,0,842.6957121,249679.1079947868,249.67910799478682
2024-05-10 23:00:00,880.6,3070.091,2189.491,1094.7455,323677.57236665016,0,847.333017,250526.4410117868,250.5264410117868
2024-05-10 23:30:00,639.2,3060.0173,2420.8173,1210.40865,324887.98101665016,0,936.8562951000001,251463.29730688682,251.46329730688683
2024-05-11 00:00:00,867.8,3073.3594,2205.5594,1102.7797,325990.76071665017,0,853.5514878,252316.8487946868,252.31684879468682
2024-05-11 00:30:00,698.6,3064.0974,2365.4974,1182.7487,327173.50941665017,0,915.4474938000001,253232.2962884868,253.2322962884868
2024-05-11 01:00:00,693.8,3058.3455,2364.5455,1182.27275,328355.78216665017,0,915.0791085000001,254147.3753969868,254.1473753969868
2024-05-11 01:30:00,653.6,3058.0913,2404.4913,1202.24565,329558.02781665017,0,930.5381331000001,255077.9135300868,255.07791353008682
2024-05-11 02:00:00,675.4,3054.0378,2378.6378,1189.3189,330747.3467166502,0,920.5328286,255998.4463586868,255.9984463586868
2024-05-11 02:30:00,614.4,3050.3684,2435.9684,1217.9842,331965.3309166502,0,942.7197708000001,256941.1661294868,256.9411661294868
2024-05-11 03:00:00,642.4,3050.7793,2408.3793,1204.18965,333169.5205666502,0,932.0427891,257873.2089185868,257.8732089185868
2024-05-11 03:30:00,598.4,3050.7683,2452.3683,1226.18415,334395.7047166502,0,949.0665321,258822.2754506868,258.8222754506868
2024-05-11 04:00:00,621.46666666,3051.6255,2430.15883334,1215.07941667,335610.7841333202,0,940.47146850258,259762.74691918938,259.7627469191894
2024-05-11 04:30:00,580.53333334,3053.271,2472.7376666600003,1236.36883333,336847.1529666502,0,956.94947699742,260719.6963961868,260.7196963961868
2024-05-11 05:00:00,616.8,3050.9172,2434.1172,1217.0585999999998,338064.2115666502,0,942.0033563999999,261661.6997525868,261.6616997525868
2024-05-11 05:30:00,591.0,3058.7344,2467.7344,1233.8672,339298.0787666502,0,955.0132127999999,262616.7129653868,262.6167129653868
2024-05-11 06:00:00,627.2,3060.3706,2433.1706000000004,1216.5853000000002,340514.66406665015,0,941.6370222000002,263558.3499875868,263.5583499875868
2024-05-11 06:30:00,609.8,3071.6536,2461.8536000000004,1230.9268000000002,341745.59086665016,0,952.7373432000002,264511.0873307868,264.5110873307868
2024-05-11 07:00:00,680.4,3089.8606,2409.4606,1204.7303,342950.32116665016,0,932.4612522,265443.5485829868,265.4435485829868
2024-05-11 07:30:00,824.6,3104.4702,2279.8702000000003,1139.9351,344090.25626665016,0,882.3097673999999,266325.8583503868,266.3258583503868
2024-05-11 08:00:00,1174.0,3108.888,1934.888,967.444,345057.7002666502,0,748.801656,267074.6600063868,267.0746600063868
2024-05-11 08:30:00,1316.2,3107.9849,1791.7849,895.8924499999999,345953.59271665016,0,693.4207563,267768.0807626868,267.7680807626868
2024-05-11 09:00:00,1346.4,3110.178,1763.7779999999998,881.8889999999999,346835.4817166502,0,682.5820859999999,268450.6628486868,268.4506628486868
2024-05-11 09:30:00,1323.6,3108.3835,1784.7835,892.39175,347727.8734666502,0,690.7112145,269141.3740631868,269.1413740631868
2024-05-11 10:00:00,1313.8,3111.0676,1797.2676,898.6338,348626.5072666502,0,695.5425612,269836.9166243868,269.8369166243868
2024-05-11 10:30:00,1345.6,3109.3118,1763.7118,881.8559,349508.36316665023,0,682.5564666,270519.4730909868,270.51947309098676
2024-05-11 11:00:00,1314.4,3110.596,1796.196,898.098,350406.46116665023,0,695.127852,271214.6009429868,271.2146009429868
2024-05-11 11:30:00,1392.6,3110.3235,1717.7235,858.86175,351265.3229166502,0,664.7589945000001,271879.35993748676,271.87935993748675
2024-05-11 12:00:00,1263.86666668,3110.4766,1846.60993332,923.30496666,352188.6278833102,0,714.6380441948401,272593.9979816816,272.5939979816816
2024-05-11 12:30:00,1348.73333332,3109.9963,1761.26296668,880.6314833399999,353069.2593666502,0,681.6087681051599,273275.60674978676,273.2756067497868
2024-05-11 13:00:00,1331.8,3109.9683,1778.1683,889.08415,353958.3435166502,0,688.1511321,273963.7578818868,273.9637578818868
2024-05-11 13:30:00,1477.2,3108.9902,1631.7902,815.8951000000001,354774.2386166502,0,631.5028074,274595.2606892868,274.5952606892868
2024-05-11 14:00:00,1323.8,3109.962,1786.162,893.081,355667.31961665023,0,691.244694,275286.5053832868,275.2865053832868
2024-05-11 14:30:00,1531.4,3110.4026,1579.0025999999998,789.5012999999999,356456.82091665023,0,611.0740062,275897.5793894868,275.8975793894868
2024-05-11 15:00:00,1216.46666666,3110.2385,1893.77183334,946.88591667,357403.70683332026,0,732.88969950258,276630.46908898937,276.63046908898934
2024-05-11 15:30:00,1452.1333333399998,3110.2273,1658.0939666600002,829.0469833300001,358232.75381665025,0,641.6823650974201,277272.15145408676,277.2721514540868
2024-05-11 16:00:00,1080.66666666,3109.8977,2029.23103334,1014.61551667,359247.36933332024,0,785.31240990258,278057.46386398934,278.0574638639893
2024-05-11 16:30:00,1345.73333334,3109.4658,1763.73246666,881.86623333,360129.2355666502,0,682.56446459742,278740.0283285868,278.7400283285868
2024-05-11 17:00:00,1256.6,3107.2083,1850.6083,925.30415,361054.5397166502,0,716.1854121,279456.21374068677,279.4562137406868
2024-05-11 17:30:00,1151.6,3098.219,1946.619,973.3095,362027.8492166502,0,753.341553,280209.55529368675,280.2095552936867
2024-05-11 18:00:00,735.4,3087.383,2351.983,1175.9915,363203.8407166502,0,910.2174210000001,281119.77271468675,281.11977271468675
2024-05-11 18:30:00,775.8,3087.1738,2311.3738000000003,1155.6869000000002,364359.52761665016,0,894.5016606000002,282014.27437528677,282.0142743752868
2024-05-11 19:00:00,1059.4,3087.7285,2028.3285,1014.16425,365373.6918666501,0,784.9631295,282799.23750478675,282.79923750478673
2024-05-11 19:30:00,1338.06666666,3089.9255,1751.8588333399998,875.9294166699999,366249.6212833201,0,677.96936850258,283477.2068732893,283.47720687328933
2024-05-11 20:00:00,1518.1333333399998,3094.0623,1575.9289666600002,787.9644833300001,367037.58576665015,0,609.8845100974202,284087.09138338675,284.08709138338673
2024-05-11 20:30:00,1349.8,3092.3984,1742.5984,871.2992,367908.88496665016,0,674.3855808000001,284761.47696418676,284.7614769641868
2024-05-11 21:00:00,1492.2,3093.4312,1601.2312,800.6156,368709.5005666502,0,619.6764744,285381.15343858674,285.38115343858675
2024-05-11 21:30:00,1335.0,3089.8196,1754.8195999999998,877.4097999999999,369586.9103666502,0,679.1151851999999,286060.26862378675,286.0602686237867
2024-05-11 22:00:00,1416.8,3089.3486,1672.5486,836.2742999999999,370423.1846666502,0,647.2763082,286707.5449319867,286.7075449319867
2024-05-11 22:30:00,1259.6,3086.0237,1826.4237000000005,913.21185,371336.3965166502,0,706.8259719,287414.37090388674,287.4143709038867
2024-05-11 23:00:00,923.6,3083.048,2159.448,1079.724,372416.1205166502,0,835.706376,288250.07727988675,288.25007727988674
2024-05-11 23:30:00,661.6,3071.4956,2409.8956000000003,1204.9478,373621.0683166502,0,932.6295971999999,289182.7068770868,289.1827068770868
2024-05-12 00:00:00,820.4,3081.0427,2260.6427,1130.32135,374751.3896666502,0,874.8687249,290057.5756019868,290.0575756019868
2024-05-12 00:30:00,700.2,3073.0586,2372.8586,1186.4292999999998,375937.81896665023,0,918.2962781999998,290975.8718801868,290.9758718801868
2024-05-12 01:00:00,623.8,3068.4988,2444.6988,1222.3494,377160.16836665024,0,946.0984356,291921.9703157868,291.9219703157868
2024-05-12 01:30:00,692.46666666,3062.8835,2370.41683334,1185.20841667,378345.3767833202,0,917.35131450258,292839.32163028937,292.83932163028936
2024-05-12 02:00:00,618.53333334,3062.7563,2444.22296666,1222.11148333,379567.48826665024,0,945.91428809742,293785.2359183868,293.7852359183868
2024-05-12 02:30:00,622.4,3060.1248,2437.7248,1218.8624,380786.3506666502,0,943.3994976,294728.63541598676,294.7286354159868
2024-05-12 03:00:00,600.2,3054.8862,2454.6862,1227.3431,382013.6937666502,0,949.9635594,295678.59897538676,295.67859897538676
2024-05-12 03:30:00,625.6,3048.7505,2423.1505,1211.57525,383225.2690166502,0,937.7592435000001,296616.3582188868,296.6163582188868
2024-05-12 04:00:00,585.4,3055.2913,2469.8913,1234.94565,384460.2146666502,0,955.8479331,297572.2061519868,297.5722061519868
2024-05-12 04:30:00,590.6,3050.344,2459.744,1229.872,385690.0866666502,0,951.9209280000001,298524.1270799868,298.5241270799868
2024-05-12 05:00:00,570.0,3050.4026,2480.4026,1240.2013,386930.2879666502,0,959.9158062,299484.0428861868,299.4840428861868
2024-05-12 05:30:00,602.6,3051.7847,2449.1847,1224.59235,388154.8803166502,0,947.8344788999999,300431.8773650868,300.4318773650868
2024-05-12 06:00:00,583.8,3050.9832,2467.1832000000004,1233.5916000000002,389388.4719166502,0,954.7998984000002,301386.6772634868,301.3866772634868
2024-05-12 06:30:00,580.2,3059.5793,2479.3793,1239.6896499999998,390628.1615666502,0,959.5197890999999,302346.19705258677,302.3461970525868
2024-05-12 07:00:00,594.6,3074.9216,2480.3216,1240.1608,391868.3223666502,0,959.8844592000002,303306.0815117868,303.3060815117868
2024-05-12 07:30:00,674.0,3102.6562,2428.6562,1214.3281,393082.6504666502,0,939.8899494,304245.97146118677,304.24597146118674
2024-05-12 08:00:00,855.0,3107.405,2252.405,1126.2025,394208.8529666502,0,871.6807350000001,305117.65219618677,305.1176521961868
2024-05-12 08:30:00,693.0,3105.542,2412.542,1206.271,395415.1239666502,0,933.653754,306051.3059501868,306.0513059501868
2024-05-12 09:00:00,779.4,3108.5562,2329.1562,1164.5781,396579.7020666502,0,901.3834494,306952.6893995868,306.9526893995868
2024-05-12 09:30:00,787.33333334,3107.0076,2319.67426666,1159.83713333,397739.5391999802,0,897.71394119742,307850.40334078425,307.8504033407842
2024-05-12 10:00:00,895.13333334,3109.1921,2214.0587666600004,1107.0293833300002,398846.56858331023,0,856.8407426974202,308707.24408348167,308.70724408348167
2024-05-12 10:30:00,801.0,3106.702,2305.702,1152.851,399999.4195833103,0,892.3066740000002,309599.55075748166,309.59955075748167
2024-05-12 11:00:00,1041.4,3109.4575,2068.0575,1034.02875,401033.4483333103,0,800.3382525,310399.88900998165,310.3998890099816
2024-05-12 11:30:00,880.6,3105.8738,2225.2738,1112.6369,402146.08523331024,0,861.1809606,311261.0699705816,311.2610699705816
2024-05-12 12:00:00,845.4,3108.6191,2263.2191,1131.60955,403277.69478331023,0,875.8657916999999,312136.93576228165,312.13693576228167
2024-05-12 12:30:00,1063.2,3105.584,2042.384,1021.192,404298.8867833102,0,790.402608,312927.3383702816,312.92733837028163
2024-05-12 13:00:00,967.2,3107.4595,2140.2595,1070.12975,405369.01653331023,0,828.2804265000001,313755.61879678164,313.7556187967816
2024-05-12 13:30:00,1042.0,3104.333,2062.333,1031.1665,406400.1830333102,0,798.122871,314553.74166778167,314.55374166778165
2024-05-12 14:00:00,818.4,3107.1702,2288.7702,1144.3851,407544.56813331024,0,885.7540674,315439.49573518167,315.43949573518165
2024-05-12 14:30:00,1189.46666668,3104.497,1915.03033332,957.51516666,408502.0832999703,0,741.11673899484,316180.6124741765,316.1806124741765
2024-05-12 15:00:00,945.2,3107.1108,2161.9108,1080.9553999999998,409583.03869997023,0,836.6594795999999,317017.27195377654,317.0172719537765
2024-05-12 15:30:00,1133.6,3105.5278,1971.9278,985.9639,410569.0025999702,0,763.1360586,317780.4080123765,317.78040801237654
2024-05-12 16:00:00,829.2,3105.8455,2276.6455,1138.3227499999998,411707.3253499702,0,881.0618084999999,318661.4698208765,318.6614698208765
2024-05-12 16:30:00,1063.6,3103.898,2040.298,1020.149,412727.4743499702,0,789.595326,319451.0651468765,319.4510651468765
2024-05-12 17:00:00,798.0,3102.2163,2304.2163,1152.10815,413879.58249997016,0,891.7317081,320342.7968549765,320.3427968549765
2024-05-12 17:30:00,921.0,3093.2583,2172.2583,1086.12915,414965.71164997015,0,840.6639621,321183.4608170765,321.1834608170765
2024-05-12 18:00:00,784.4,3086.45,2302.05,1151.025,416116.7366499702,0,890.89335,322074.3541670765,322.07435416707654
2024-05-12 18:30:00,775.33333332,3085.097,2309.7636666800004,1154.8818333400002,417271.61848331016,0,893.8785390051602,322968.2327060817,322.9682327060817
2024-05-12 19:00:00,755.66666668,3083.783,2328.11633332,1164.05816666,418435.6766499702,0,900.9810209948402,323869.21372707654,323.86921372707656
2024-05-12 19:30:00,843.4,3085.3928,2241.9928,1120.9964,419556.6730499702,0,867.6512136,324736.86494067655,324.7368649406765
2024-05-12 20:00:00,951.4,3087.9165,2136.5165,1068.25825,420624.9312999702,0,826.8318855000001,325563.69682617654,325.56369682617657
2024-05-12 20:30:00,903.6,3088.992,2185.3920000000003,1092.696,421717.6272999702,0,845.7467039999999,326409.44353017653,326.40944353017653
2024-05-12 21:00:00,968.4,3088.2422,2119.8422,1059.9211,422777.54839997017,0,820.3789314,327229.82246157655,327.22982246157653
2024-05-12 21:30:00,910.6,3087.8806,2177.2806,1088.6403,423866.1886999702,0,842.6075922,328072.43005377654,328.07243005377654
2024-05-12 22:00:00,929.8,3085.956,2156.156,1078.078,424944.2666999702,0,834.432372,328906.86242577655,328.9068624257765
2024-05-12 22:30:00,887.6,3083.426,2195.826,1097.913,426042.1796999702,0,849.784662,329756.64708777657,329.75664708777657
2024-05-12 23:00:00,822.2,3078.8572,2256.6572,1128.3285999999998,427170.5082999702,0,873.3263363999998,330629.97342417657,330.62997342417657
2024-05-12 23:30:00,675.8,3061.1106,2385.3106,1192.6553,428363.16359997017,0,923.1152022,331553.0886263766,331.55308862637656
2024-05-13 00:00:00,829.2,3079.1704,2249.9704,1124.9852,429488.14879997016,0,870.7385448000001,332423.8271711766,332.42382717117664
2024-05-13 00:30:00,674.2,3065.7754,2391.5754,1195.7877,430683.93649997015,0,925.5396798,333349.3668509766,333.3493668509766
2024-05-13 01:00:00,691.6,3063.7383,2372.1383,1186.06915,431870.00564997015,0,918.0175221000001,334267.3843730766,334.2673843730766
2024-05-13 01:30:00,675.8,3059.047,2383.2470000000003,1191.6235,433061.6291499701,0,922.3165889999999,335189.7009620766,335.1897009620766
2024-05-13 02:00:00,635.6,3059.3909,2423.7909,1211.89545,434273.5245999701,0,938.0070783,336127.7080403766,336.1277080403766
2024-05-13 02:30:00,639.4,3051.3218,2411.9218,1205.9609,435479.48549997015,0,933.4137366000001,337061.1217769766,337.0611217769766
2024-05-13 03:00:00,586.8,3053.667,2466.867,1233.4335,436712.9189999701,0,954.677529,338015.7993059766,338.0157993059766
2024-05-13 03:30:00,636.4,3047.2476,2410.8476,1205.4238,437918.3427999701,0,932.9980212,338948.7973271766,338.94879732717664
2024-05-13 04:00:00,588.4,3048.9817,2460.5817,1230.29085,439148.6336499701,0,952.2451179000001,339901.04244507663,339.90104244507665
2024-05-13 04:30:00,609.2,3043.1785,2433.9785,1216.98925,440365.6228999701,0,941.9496795000001,340842.99212457665,340.84299212457665
2024-05-13 05:00:00,602.0,3048.3853,2446.3853,1223.19265,441588.8155499701,0,946.7511111,341789.74323567667,341.78974323567667
2024-05-13 05:30:00,614.6,3045.5032,2430.9032,1215.4516,442804.26714997005,0,940.7595384000001,342730.50277407665,342.7305027740766
2024-05-13 06:00:00,613.8,3051.144,2437.344,1218.672,444022.9391499701,0,943.2521280000001,343673.7549020767,343.67375490207667
2024-05-13 06:30:00,670.0,3051.1704,2381.1704,1190.5852,445213.5243499701,0,921.5129448,344595.2678468767,344.5952678468767
2024-05-13 07:00:00,1007.6,3064.4136,2056.8136,1028.4068,446241.9311499701,0,795.9868632,345391.2547100767,345.39125471007674
2024-05-13 07:30:00,2380.33333334,3079.2268,698.8934666599998,349.4467333299999,446591.37788330007,0,270.47177159741995,345661.7264816741,345.6617264816741
2024-05-13 08:00:00,3195.2666666600003,3090.6106,-104.6560666600003,-52.32803333000015,446539.0498499701,1,-40.50189779742012,345621.2245838767,345.6212245838767
2024-05-13 08:30:00,2869.0,3092.596,223.596,111.798,446650.8478499701,0,86.53165200000001,345707.7562358767,345.70775623587673
2024-05-13 09:00:00,3554.0,3092.8562,-461.1437999999998,-230.5718999999999,446420.2759499701,1,-178.46265059999993,345529.2935852767,345.5292935852767
2024-05-13 09:30:00,3041.6,3092.514,50.914000000000215,25.457000000000107,446445.7329499701,0,19.703718000000084,345548.9973032767,345.5489973032767
