DateTime,Actual,Baseline,Savings_kW,Savings_kWh,Cumulative_Savings_kWh
2024-03-14 06:30:00,469.2108333333332,539.122,69.91116666666676,34.95558333333338,14899.20541526482
2024-03-14 07:00:00,1249.141125,852.7554,-396.3857250000001,-198.19286250000005,14701.01255276482
2024-03-14 07:30:00,2029.0714166666671,1890.6122,-138.4592166666671,-69.22960833333354,14631.782944431487
2024-03-14 08:00:00,2083.784,2193.4514,109.66739999999982,54.83369999999991,14686.616644431486
2024-03-14 08:30:00,2181.3125,2122.963,-58.34949999999981,-29.174749999999904,14657.441894431486
2024-03-14 09:00:00,2261.401,2259.1157,-2.2853000000000065,-1.1426500000000033,14656.299244431486
2024-03-14 09:30:00,2307.4211666666665,2320.2722,12.851033333333362,6.425516666666681,14662.724761098152
2024-03-14 10:00:00,2371.840583333333,2363.7402,-8.100383333332957,-4.050191666666478,14658.674569431485
2024-03-14 10:30:00,2363.872666666667,2392.7354,28.862733333332926,14.431366666666463,14673.10593609815
2024-03-14 11:00:00,2378.499166666667,2407.841,29.341833333332943,14.670916666666471,14687.776852764817
2024-03-14 11:30:00,2419.3151666666668,2394.8318,-24.483366666666825,-12.241683333333413,14675.535169431483
2024-03-14 12:00:00,2381.552083333333,2443.8064,62.25431666666691,31.127158333333455,14706.662327764816
2024-03-14 12:30:00,2404.815333333333,2415.0903,10.274966666666842,5.137483333333421,14711.79981109815
2024-03-14 13:00:00,2359.244833333333,2420.8953,61.650466666666944,30.825233333333472,14742.625044431483
2024-03-14 13:30:00,2450.634583333333,2392.1477,-58.486883333333026,-29.243441666666513,14713.381602764817
2024-03-14 14:00:00,2420.5574166666665,2428.314,7.75658333333331,3.878291666666655,14717.259894431483
2024-03-14 14:30:00,1922.5959166666669,2397.198,474.602083333333,237.3010416666665,14954.560936098149
2024-03-14 15:00:00,1920.3565,2064.2214,143.8648999999998,71.9324499999999,15026.49338609815
2024-03-14 15:30:00,1921.291333333333,1943.6232,22.33186666666711,11.165933333333555,15037.659319431483
2024-03-14 16:00:00,1545.979,1836.4884,290.5093999999999,145.25469999999996,15182.914019431482
2024-03-14 16:30:00,1298.2983333333332,1234.1097,-64.1886333333332,-32.0943166666666,15150.819702764817
2024-03-14 17:00:00,794.4959999999999,942.9417,148.4457000000001,74.22285000000005,15225.042552764817
2024-03-14 17:30:00,290.6936666666667,565.9369,275.24323333333336,137.62161666666668,15362.664169431484
2024-03-14 18:00:00,371.1993333333333,207.16505,-164.0342833333333,-82.01714166666665,15280.647027764817
2024-03-14 18:30:00,449.406,426.03824,-23.367760000000033,-11.683880000000016,15268.963147764816
2024-03-14 19:00:00,481.9089166666666,502.19647,20.287553333333392,10.143776666666696,15279.106924431482
2024-03-14 19:30:00,484.2885833333333,503.19415,18.905566666666687,9.452783333333343,15288.559707764816
2024-03-14 20:00:00,485.2843333333333,512.10016,26.81582666666668,13.40791333333334,15301.967621098149
2024-03-14 20:30:00,488.8418333333333,512.15436,23.312526666666713,11.656263333333357,15313.623884431483
2024-03-14 21:00:00,483.5753333333332,511.73648,28.161146666666752,14.080573333333376,15327.704457764816
2024-03-14 21:30:00,475.6146666666666,505.98065,30.365983333333418,15.182991666666709,15342.887449431482
2024-03-14 22:00:00,476.7964166666666,497.32788,20.53146333333342,10.26573166666671,15353.153181098149
2024-03-14 22:30:00,484.3083333333332,501.24356,16.93522666666678,8.46761333333339,15361.620794431483
2024-03-14 23:00:00,425.9968333333333,502.45322,76.45638666666667,38.22819333333334,15399.848987764815
2024-03-14 23:30:00,422.0031666666667,444.75983,22.756663333333336,11.378331666666668,15411.227319431482
2024-03-15 00:00:00,378.6895,451.1303,72.44079999999997,36.220399999999984,15447.447719431482
2024-03-15 00:30:00,394.4378333333333,313.63153,-80.80630333333329,-40.403151666666645,15407.044567764815
2024-03-15 01:00:00,390.9838333333333,401.8672,10.883366666666745,5.441683333333373,15412.486251098147
2024-03-15 01:30:00,381.5751666666667,381.71442,0.139253333333329,0.0696266666666645,15412.555877764815
2024-03-15 02:00:00,379.6875,354.37543,-25.312070000000006,-12.656035000000003,15399.899842764815
2024-03-15 02:30:00,383.8198333333333,357.8755,-25.944333333333304,-12.972166666666652,15386.927676098148
2024-03-15 03:00:00,391.8085833333333,361.27258,-30.53600333333327,-15.268001666666635,15371.659674431481
2024-03-15 03:30:00,386.959,371.3143,-15.6447,-7.82235,15363.83732443148
2024-03-15 04:00:00,368.8068333333333,370.58966,1.782826666666665,0.8914133333333325,15364.728737764814
2024-03-15 04:30:00,379.65475,357.422,-22.232749999999953,-11.116374999999977,15353.612362764814
2024-03-15 05:00:00,380.584,380.84555,0.2615499999999997,0.13077499999999986,15353.743137764814
2024-03-15 05:30:00,372.9155,406.08304,33.167539999999974,16.583769999999987,15370.326907764813
2024-03-15 06:00:00,377.8058333333333,415.73932,37.93348666666674,18.96674333333337,15389.293651098145
2024-03-15 06:30:00,492.2925,495.91766,3.625159999999994,1.812579999999997,15391.106231098145
2024-03-15 07:00:00,1348.2374583333333,750.4261,-597.8113583333333,-298.90567916666663,15092.200551931479
2024-03-15 07:30:00,2204.1824166666665,2029.3335,-174.84891666666658,-87.42445833333329,15004.776093598146
2024-03-15 08:00:00,2229.514666666667,2320.392,90.8773333333329,45.43866666666645,15050.214760264813
2024-03-15 08:30:00,2247.042333333333,2258.2651,11.222766666667212,5.611383333333606,15055.826143598146
